population_size,motation_chance,n_opt,death_treshold,generation_num,calls_to_fit,best_fit
40,0.2,1,0.4,45,2676,41.11378577786227
40,0.2,1,0.4,80,4181,81.05995147369215
40,0.2,1,0.4,31,1838,44.636169681013435
40,0.2,1,0.4,107,5514,83.52385346333809
40,0.2,1,0.4,28,1677,46.86764838214231
40,0.2,1,0.4,56,3220,50.489682409992575
40,0.2,1,0.4,78,4126,80.73518196226452
40,0.2,1,0.4,18,1035,57.31272105252749
40,0.2,1,0.4,78,4147,82.5227651916388
40,0.2,1,0.4,62,3170,83.94007939458966
40,0.2,3,0.4,101,9887,87.09955716262387
40,0.2,3,0.4,56,5529,84.89193987526777
40,0.2,3,0.4,124,12848,73.09833489711988
40,0.2,3,0.4,37,3767,66.99724347662081
40,0.2,3,0.4,77,7557,88.64883729998236
40,0.2,3,0.4,155,15769,93.9669774154639
40,0.2,3,0.4,105,10737,74.11492360743526
40,0.2,3,0.4,19,2067,38.72476111419675
40,0.2,3,0.4,131,12806,93.80817322214477
40,0.2,3,0.4,88,8855,83.00166782662818
40,0.2,5,0.4,43,6698,45.11100791673086
40,0.2,5,0.4,146,21925,80.6151142666931
40,0.2,5,0.4,68,10503,42.569815749652506
40,0.2,5,0.4,88,12979,81.76398586384595
40,0.2,5,0.4,90,13280,73.3698177123457
40,0.2,5,0.4,94,13583,93.82927307999837
40,0.2,5,0.4,78,11327,93.69709764763637
40,0.2,5,0.4,96,14127,92.35888059572062
40,0.2,5,0.4,60,9299,44.74485924833873
40,0.2,5,0.4,117,17570,70.3824270326999
40,0.4,1,0.4,64,3890,80.97253756608234
40,0.4,1,0.4,89,5696,81.42650429897631
40,0.4,1,0.4,49,2892,91.17970986388198
40,0.4,1,0.4,56,3262,91.34231591946612
40,0.4,1,0.4,49,2901,81.52292163837407
40,0.4,1,0.4,90,5260,93.9669774154639
40,0.4,1,0.4,59,3537,77.2422025266918
40,0.4,1,0.4,62,3686,78.63730000694785
40,0.4,1,0.4,91,5545,77.65015660645327
40,0.4,1,0.4,90,5657,72.42804723701877
40,0.4,3,0.4,73,7796,90.14480040585451
40,0.4,3,0.4,107,11098,93.9669774154639
40,0.4,3,0.4,110,11915,93.9669774154639
40,0.4,3,0.4,15,1760,49.91632917533338
40,0.4,3,0.4,71,7499,89.44304653317246
40,0.4,3,0.4,65,7488,45.38606217165919
40,0.4,3,0.4,140,15319,93.9669774154639
40,0.4,3,0.4,91,9596,93.82927307999837
40,0.4,3,0.4,64,6773,91.97418058387508
40,0.4,3,0.4,101,10896,92.81579175825212
40,0.4,5,0.4,59,9271,83.29241445018498
40,0.4,5,0.4,120,18800,86.27999448701175
40,0.4,5,0.4,66,10762,43.7372944344213
40,0.4,5,0.4,90,13721,93.82927307999837
40,0.4,5,0.4,89,13715,91.45439334582292
40,0.4,5,0.4,100,16297,46.083468755021926
40,0.4,5,0.4,77,12032,81.8565619261025
40,0.4,5,0.4,26,4171,63.07262399628771
40,0.4,5,0.4,68,10748,73.76411636456412
40,0.4,5,0.4,82,12663,90.98660721922151
40,0.6,1,0.4,78,5052,93.9669774154639
40,0.6,1,0.4,61,4198,82.00213395357751
40,0.6,1,0.4,62,4642,43.559483807548176
40,0.6,1,0.4,41,2805,83.69829729479683
40,0.6,1,0.4,20,1524,39.789861553247746
40,0.6,1,0.4,71,4940,77.81150873380352
40,0.6,1,0.4,91,6016,93.9669774154639
40,0.6,1,0.4,72,4829,84.53385556141619
40,0.6,1,0.4,65,4120,93.69709764763637
40,0.6,1,0.4,86,5537,93.9669774154639
40,0.6,3,0.4,78,8621,93.9669774154639
40,0.6,3,0.4,93,11053,75.80030827976958
40,0.6,3,0.4,61,6970,92.35888059572062
40,0.6,3,0.4,83,9476,87.25269897805344
40,0.6,3,0.4,65,7532,88.86840852425973
40,0.6,3,0.4,62,7006,92.11990241542247
40,0.6,3,0.4,81,9081,93.9669774154639
40,0.6,3,0.4,92,10780,90.30584393581128
40,0.6,3,0.4,69,7721,93.81358218921419
40,0.6,3,0.4,108,12429,82.06871928962413
40,0.6,5,0.4,85,13743,93.9669774154639
40,0.6,5,0.4,90,14928,82.29114771836787
40,0.6,5,0.4,68,11154,85.66602317355117
40,0.6,5,0.4,66,10761,93.9458775576103
40,0.6,5,0.4,103,16588,93.9669774154639
40,0.6,5,0.4,68,11020,90.2784544831723
40,0.6,5,0.4,66,10739,92.5248315666506
40,0.6,5,0.4,98,16016,93.9669774154639
40,0.6,5,0.4,84,13400,90.79313341690441
40,0.6,5,0.4,123,20338,93.9669774154639
40,0.8,1,0.4,77,5766,92.1555209060736
40,0.8,1,0.4,91,6489,93.9669774154639
40,0.8,1,0.4,104,8138,83.1489831967887
40,0.8,1,0.4,60,4464,93.9669774154639
40,0.8,1,0.4,66,4734,93.9669774154639
40,0.8,1,0.4,60,4402,91.20271596122575
40,0.8,1,0.4,23,1909,53.238670593761555
40,0.8,1,0.4,68,5184,90.04150825672046
40,0.8,1,0.4,98,7399,93.9669774154639
40,0.8,1,0.4,69,5019,93.9669774154639
40,0.8,3,0.4,62,7410,93.9669774154639
40,0.8,3,0.4,52,6364,91.73068868942003
40,0.8,3,0.4,79,9576,93.9669774154639
40,0.8,3,0.4,84,10060,93.9669774154639
40,0.8,3,0.4,78,9571,91.70943650798827
40,0.8,3,0.4,60,7241,93.9669774154639
40,0.8,3,0.4,68,8204,92.68387563203795
40,0.8,3,0.4,137,17033,93.9669774154639
40,0.8,3,0.4,63,7850,93.9458775576103
40,0.8,3,0.4,56,7327,48.7867270827742
40,0.8,5,0.4,59,9885,93.82927307999837
40,0.8,5,0.4,76,12953,93.82927307999837
40,0.8,5,0.4,53,9002,89.88730334368161
40,0.8,5,0.4,89,15145,93.9669774154639
40,0.8,5,0.4,85,14696,91.73068868942003
40,0.8,5,0.4,64,10749,93.9669774154639
40,0.8,5,0.4,97,16681,92.10126860830918
40,0.8,5,0.4,76,12904,91.70943650798827
40,0.8,5,0.4,54,9117,93.9669774154639
40,0.8,5,0.4,74,12810,90.95868604524622
60,0.2,1,0.4,96,8410,91.43069863620002
60,0.2,1,0.4,48,4443,66.27801888487755
60,0.2,1,0.4,40,3818,46.63655616797175
60,0.2,1,0.4,57,5400,45.99997424295233
60,0.2,1,0.4,64,5537,89.36417426944945
60,0.2,1,0.4,88,7942,82.38028576082914
60,0.2,1,0.4,76,6939,77.21694104869013
60,0.2,1,0.4,96,8675,79.47064729554236
60,0.2,1,0.4,60,5400,84.83197295552706
60,0.2,1,0.4,101,8629,93.83466872084178
60,0.2,3,0.4,79,12929,76.22282283766192
60,0.2,3,0.4,90,14425,82.18234831477602
60,0.2,3,0.4,86,13555,92.4441118792588
60,0.2,3,0.4,138,21841,91.56161125384773
60,0.2,3,0.4,85,13748,78.20532841666004
60,0.2,3,0.4,75,12147,79.93276763478022
60,0.2,3,0.4,88,13892,84.24523438004782
60,0.2,3,0.4,70,11228,81.02491517551685
60,0.2,3,0.4,89,14830,44.69856715320335
60,0.2,3,0.4,69,10889,88.19455826977749
60,0.2,5,0.4,83,19247,83.45630919246591
60,0.2,5,0.4,94,21700,82.98433639044414
60,0.2,5,0.4,14,3425,41.23969070445516
60,0.2,5,0.4,92,21434,78.79787084288016
60,0.2,5,0.4,79,18167,87.64587985708322
60,0.2,5,0.4,129,29627,92.66277577418435
60,0.2,5,0.4,75,17160,92.11693578110324
60,0.2,5,0.4,75,17319,91.42843321479516
60,0.2,5,0.4,87,19919,93.8012880053715
60,0.2,5,0.4,90,21194,66.84443811396936
60,0.4,1,0.4,77,7724,91.57237290228429
60,0.4,1,0.4,80,7786,93.9669774154639
60,0.4,1,0.4,36,3787,57.539735019851626
60,0.4,1,0.4,93,9366,93.81358218921419
60,0.4,1,0.4,85,8513,93.9669774154639
60,0.4,1,0.4,59,5666,93.9669774154639
60,0.4,1,0.4,83,7899,93.9458775576103
60,0.4,1,0.4,91,8622,93.9669774154639
60,0.4,1,0.4,86,8371,93.9669774154639
60,0.4,1,0.4,61,5837,90.66063932103344
60,0.4,3,0.4,95,16340,93.93899234083703
60,0.4,3,0.4,38,6662,68.81303968937365
60,0.4,3,0.4,94,16102,93.9669774154639
60,0.4,3,0.4,62,10479,90.86929304267458
60,0.4,3,0.4,113,19678,77.86875482156734
60,0.4,3,0.4,89,15140,93.82927307999837
60,0.4,3,0.4,73,12463,92.68387563203795
60,0.4,3,0.4,79,13237,89.21250818315184
60,0.4,3,0.4,113,19750,80.63233175536114
60,0.4,3,0.4,123,20908,93.9669774154639
60,0.4,5,0.4,83,19947,91.92907305536502
60,0.4,5,0.4,66,15813,93.9669774154639
60,0.4,5,0.4,95,23188,83.43827999891899
60,0.4,5,0.4,77,18604,93.9669774154639
60,0.4,5,0.4,69,16474,93.9669774154639
60,0.4,5,0.4,72,17417,90.71951558443631
60,0.4,5,0.4,49,11879,86.6876888953708
60,0.4,5,0.4,78,19100,90.96561596648584
60,0.4,5,0.4,69,16721,87.19033920836627
60,0.4,5,0.4,79,19014,93.9669774154639
60,0.6,1,0.4,76,8312,92.01826166008536
60,0.6,1,0.4,76,8483,93.80817322214477
60,0.6,1,0.4,58,6383,88.71254773082433
60,0.6,1,0.4,46,5020,91.99716180223176
60,0.6,1,0.4,16,1953,42.797476551744275
60,0.6,1,0.4,85,9427,93.9669774154639
60,0.6,1,0.4,90,10698,45.04014435191674
60,0.6,1,0.4,77,8313,93.9669774154639
60,0.6,1,0.4,68,7480,93.9669774154639
60,0.6,1,0.4,91,10207,93.9669774154639
60,0.6,3,0.4,69,12593,90.39088865710366
60,0.6,3,0.4,83,15048,93.80817322214477
60,0.6,3,0.4,83,15272,93.9669774154639
60,0.6,3,0.4,72,13021,93.9669774154639
60,0.6,3,0.4,47,8562,92.3124495065983
60,0.6,3,0.4,59,10593,93.9458775576103
60,0.6,3,0.4,55,9992,93.91789248298345
60,0.6,3,0.4,72,12915,93.9669774154639
60,0.6,3,0.4,50,9104,91.74773273316652
60,0.6,3,0.4,69,12527,93.81358218921419
60,0.6,5,0.4,68,17090,93.9669774154639
60,0.6,5,0.4,87,21781,92.35888059572062
60,0.6,5,0.4,100,25813,93.8012880053715
60,0.6,5,0.4,49,12337,92.81579175825212
60,0.6,5,0.4,59,14890,93.8012880053715
60,0.6,5,0.4,77,19434,92.98026041537236
60,0.6,5,0.4,81,20300,93.83466872084178
60,0.6,5,0.4,70,17641,93.9458775576103
60,0.6,5,0.4,19,5073,33.83608513351284
60,0.6,5,0.4,90,22853,93.9669774154639
60,0.8,1,0.4,52,6244,93.67587785374866
60,0.8,1,0.4,86,10481,93.9669774154639
60,0.8,1,0.4,68,8199,93.9669774154639
60,0.8,1,0.4,53,6418,93.9669774154639
60,0.8,1,0.4,74,9114,92.79469190039852
60,0.8,1,0.4,53,6342,93.9669774154639
60,0.8,1,0.4,73,8732,93.9458775576103
60,0.8,1,0.4,50,6060,93.8012880053715
60,0.8,1,0.4,63,7616,93.9669774154639
60,0.8,1,0.4,59,7155,91.31233809515525
60,0.8,3,0.4,110,21710,93.9458775576103
60,0.8,3,0.4,83,16118,91.28471392905394
60,0.8,3,0.4,67,12921,93.80673695111895
60,0.8,3,0.4,66,12732,93.9669774154639
60,0.8,3,0.4,102,19784,93.9669774154639
60,0.8,3,0.4,77,15242,93.9458775576103
60,0.8,3,0.4,72,13876,93.9669774154639
60,0.8,3,0.4,117,22832,93.9669774154639
60,0.8,3,0.4,52,10019,93.9669774154639
60,0.8,3,0.4,66,12788,93.9458775576103
60,0.8,5,0.4,57,15171,93.7801881475179
60,0.8,5,0.4,53,14022,93.9458775576103
60,0.8,5,0.4,65,17337,93.91789248298345
60,0.8,5,0.4,62,16369,93.9669774154639
60,0.8,5,0.4,66,17316,93.9669774154639
60,0.8,5,0.4,66,18170,45.1310463929727
60,0.8,5,0.4,74,19800,93.81358218921419
60,0.8,5,0.4,63,16709,93.9669774154639
60,0.8,5,0.4,60,15865,93.82927307999837
60,0.8,5,0.4,67,17715,93.9669774154639
80,0.2,1,0.4,67,8223,89.5819613874931
80,0.2,1,0.4,86,10383,93.91789248298345
80,0.2,1,0.4,85,10483,90.18833719969913
80,0.2,1,0.4,84,10279,93.80817322214477
80,0.2,1,0.4,66,8423,73.99455840645673
80,0.2,1,0.4,66,7977,93.69709764763637
80,0.2,1,0.4,130,16985,44.984080607669696
80,0.2,1,0.4,83,10289,82.66137234422916
80,0.2,1,0.4,47,6211,44.308165379396726
80,0.2,1,0.4,80,10044,77.04482855116485
80,0.2,3,0.4,104,22489,93.93899234083703
80,0.2,3,0.4,85,18466,91.14085242726802
80,0.2,3,0.4,62,13683,75.10414732422429
80,0.2,3,0.4,75,16425,85.28935180672354
80,0.2,3,0.4,77,16740,92.12753583144675
80,0.2,3,0.4,56,12741,45.03849278960053
80,0.2,3,0.4,114,25132,93.00808705597883
80,0.2,3,0.4,112,24656,93.9669774154639
80,0.2,3,0.4,125,27384,93.9669774154639
80,0.2,3,0.4,149,33395,73.71385589120663
80,0.2,5,0.4,88,27817,92.11693578110324
80,0.2,5,0.4,85,26610,93.9669774154639
80,0.2,5,0.4,91,28566,93.9669774154639
80,0.2,5,0.4,60,18942,80.08051325488358
80,0.2,5,0.4,27,8625,67.70593887740577
80,0.2,5,0.4,85,26621,93.80817322214477
80,0.2,5,0.4,73,22784,92.78783155924714
80,0.2,5,0.4,94,29857,81.81763640588268
80,0.2,5,0.4,76,23957,91.70286608369864
80,0.2,5,0.4,78,24357,93.9669774154639
80,0.4,1,0.4,22,3217,63.03806669594915
80,0.4,1,0.4,77,10837,93.8012880053715
80,0.4,1,0.4,68,9162,93.9669774154639
80,0.4,1,0.4,69,9651,93.6691125730095
80,0.4,1,0.4,53,7362,93.64801271515591
80,0.4,1,0.4,77,10374,93.9669774154639
80,0.4,1,0.4,65,8922,91.14085242726802
80,0.4,1,0.4,63,8626,93.9669774154639
80,0.4,1,0.4,105,14571,93.9458775576103
80,0.4,1,0.4,58,7949,91.29323098698565
80,0.4,3,0.4,90,21162,93.9669774154639
80,0.4,3,0.4,63,14873,91.82998888782238
80,0.4,3,0.4,69,16166,93.9669774154639
80,0.4,3,0.4,66,15352,93.9669774154639
80,0.4,3,0.4,57,13351,93.80673695111895
80,0.4,3,0.4,28,6851,49.11568648494955
80,0.4,3,0.4,64,14938,92.24873363706153
80,0.4,3,0.4,111,26045,93.9669774154639
80,0.4,3,0.4,64,15090,93.83466872084178
80,0.4,3,0.4,94,22134,93.9458775576103
80,0.4,5,0.4,66,21823,93.9669774154639
80,0.4,5,0.4,66,21622,93.9669774154639
80,0.4,5,0.4,76,25206,93.9669774154639
80,0.4,5,0.4,67,22112,93.9669774154639
80,0.4,5,0.4,75,24751,93.9669774154639
80,0.4,5,0.4,57,18767,93.9669774154639
80,0.4,5,0.4,89,29274,93.9669774154639
80,0.4,5,0.4,63,20768,92.11699797015795
80,0.4,5,0.4,54,17799,93.9669774154639
80,0.4,5,0.4,85,27980,93.93899234083703
80,0.6,1,0.4,59,9032,93.9669774154639
80,0.6,1,0.4,33,5176,88.85402000569911
80,0.6,1,0.4,64,9769,93.9669774154639
80,0.6,1,0.4,66,9966,93.80673695111895
80,0.6,1,0.4,79,12904,47.97137716501989
80,0.6,1,0.4,53,8050,91.38023095297116
80,0.6,1,0.4,129,20502,93.9669774154639
80,0.6,1,0.4,72,10912,93.93899234083703
80,0.6,1,0.4,56,8548,93.9669774154639
80,0.6,1,0.4,77,11840,93.9669774154639
80,0.6,3,0.4,85,21148,93.9669774154639
80,0.6,3,0.4,66,16399,93.9669774154639
80,0.6,3,0.4,77,19143,93.9669774154639
80,0.6,3,0.4,54,13528,93.81358218921419
80,0.6,3,0.4,58,14402,93.9669774154639
80,0.6,3,0.4,51,12627,93.9669774154639
80,0.6,3,0.4,55,13680,92.33778073786702
80,0.6,3,0.4,97,24431,93.9669774154639
80,0.6,3,0.4,53,13233,91.70286608369864
80,0.6,3,0.4,80,19922,93.9669774154639
80,0.6,5,0.4,78,26845,93.9669774154639
80,0.6,5,0.4,45,15525,93.7801881475179
80,0.6,5,0.4,68,23501,93.83466872084178
80,0.6,5,0.4,90,31098,93.93899234083703
80,0.6,5,0.4,59,20391,93.9669774154639
80,0.6,5,0.4,49,16871,93.9669774154639
80,0.6,5,0.4,75,25912,93.9669774154639
80,0.6,5,0.4,70,24070,93.9669774154639
80,0.6,5,0.4,73,25094,93.9669774154639
80,0.6,5,0.4,82,28236,93.9669774154639
80,0.8,1,0.4,25,4542,44.8659319668205
80,0.8,1,0.4,61,10174,93.9669774154639
80,0.8,1,0.4,81,13747,93.9669774154639
80,0.8,1,0.4,77,12920,93.9669774154639
80,0.8,1,0.4,75,12543,93.9669774154639
80,0.8,1,0.4,71,11922,93.9669774154639
80,0.8,1,0.4,45,7602,91.96109822210336
80,0.8,1,0.4,55,9270,93.9669774154639
80,0.8,1,0.4,20,3572,54.35289256348958
80,0.8,1,0.4,53,8907,93.9669774154639
80,0.8,3,0.4,26,7216,47.86135864006433
80,0.8,3,0.4,64,16908,93.9669774154639
80,0.8,3,0.4,81,21729,92.67887644641843
80,0.8,3,0.4,59,15562,93.80817322214477
80,0.8,3,0.4,77,20529,93.9669774154639
80,0.8,3,0.4,85,22593,93.9669774154639
80,0.8,3,0.4,80,21124,93.9669774154639
80,0.8,3,0.4,73,19288,93.9669774154639
80,0.8,3,0.4,18,4951,56.846198200638504
80,0.8,3,0.4,90,24761,48.60363871695261
80,0.8,5,0.4,66,23955,90.59966759686209
80,0.8,5,0.4,77,27873,93.8012880053715
80,0.8,5,0.4,68,24447,93.93899234083703
80,0.8,5,0.4,67,24050,92.4441118792588
80,0.8,5,0.4,76,27363,93.9669774154639
80,0.8,5,0.4,62,22275,93.9669774154639
80,0.8,5,0.4,65,23382,91.98294950307778
80,0.8,5,0.4,70,25253,93.9669774154639
80,0.8,5,0.4,87,31308,93.9669774154639
80,0.8,5,0.4,103,37671,93.91789248298345
100,0.2,1,0.4,84,13137,93.9669774154639
100,0.2,1,0.4,94,14976,90.47783655011034
100,0.2,1,0.4,72,11340,93.9669774154639
100,0.2,1,0.4,73,11750,92.1993064426763
100,0.2,1,0.4,65,10319,91.82998071606048
100,0.2,1,0.4,76,11832,93.83466872084178
100,0.2,1,0.4,81,12969,91.6883366501347
100,0.2,1,0.4,57,8947,92.84928286265972
100,0.2,1,0.4,34,5720,58.16803265246363
100,0.2,1,0.4,103,16594,89.17214220713987
100,0.2,3,0.4,56,15478,92.82129778803285
100,0.2,3,0.4,81,22518,92.13442104822003
100,0.2,3,0.4,64,17729,93.93899234083703
100,0.2,3,0.4,97,27084,93.9669774154639
100,0.2,3,0.4,60,17292,44.10905017168777
100,0.2,3,0.4,63,17574,93.9458775576103
100,0.2,3,0.4,100,27600,93.9669774154639
100,0.2,3,0.4,91,25296,86.25309938299677
100,0.2,3,0.4,80,22151,93.9669774154639
100,0.2,3,0.4,53,14757,90.03185275493577
100,0.2,5,0.4,114,45841,85.85497510962296
100,0.2,5,0.4,55,21833,93.9669774154639
100,0.2,5,0.4,59,23478,90.66917611487808
100,0.2,5,0.4,62,24922,79.2671539398102
100,0.2,5,0.4,69,27376,93.7801881475179
100,0.2,5,0.4,95,37745,93.9669774154639
100,0.2,5,0.4,73,28979,93.82927307999837
100,0.2,5,0.4,83,33222,90.85283092995314
100,0.2,5,0.4,68,27116,93.83466872084178
100,0.2,5,0.4,73,29050,93.9669774154639
100,0.4,1,0.4,48,8424,93.9669774154639
100,0.4,1,0.4,74,13036,93.9669774154639
100,0.4,1,0.4,87,15570,93.9458775576103
100,0.4,1,0.4,55,9845,93.81358218921419
100,0.4,1,0.4,70,12476,93.9669774154639
100,0.4,1,0.4,126,22782,93.9669774154639
100,0.4,1,0.4,72,12806,93.9669774154639
100,0.4,1,0.4,69,12202,93.9669774154639
100,0.4,1,0.4,64,11451,93.9669774154639
100,0.4,1,0.4,55,9868,93.82927307999837
100,0.4,3,0.4,71,21171,93.9669774154639
100,0.4,3,0.4,49,14533,93.9458775576103
100,0.4,3,0.4,58,17331,91.20254024763587
100,0.4,3,0.4,71,21354,93.9669774154639
100,0.4,3,0.4,72,21397,93.93899234083703
100,0.4,3,0.4,83,24745,93.9669774154639
100,0.4,3,0.4,72,21218,93.9669774154639
100,0.4,3,0.4,68,20250,93.9669774154639
100,0.4,3,0.4,74,22165,93.9669774154639
100,0.4,3,0.4,74,22049,93.9669774154639
100,0.4,5,0.4,79,32817,93.8012880053715
100,0.4,5,0.4,79,33071,93.9669774154639
100,0.4,5,0.4,61,25531,93.82927307999837
100,0.4,5,0.4,66,27519,93.9669774154639
100,0.4,5,0.4,55,22910,93.9669774154639
100,0.4,5,0.4,63,26316,93.9669774154639
100,0.4,5,0.4,78,32582,93.9669774154639
100,0.4,5,0.4,71,29836,92.35888059572062
100,0.4,5,0.4,55,22971,93.9669774154639
100,0.4,5,0.4,74,30886,93.82927307999837
100,0.6,1,0.4,67,13410,93.9669774154639
100,0.6,1,0.4,67,13290,93.9669774154639
100,0.6,1,0.4,58,11390,93.82927307999837
100,0.6,1,0.4,64,12649,93.9669774154639
100,0.6,1,0.4,94,18459,93.9669774154639
100,0.6,1,0.4,73,14586,93.9669774154639
100,0.6,1,0.4,53,10439,92.12753583144675
100,0.6,1,0.4,64,12635,93.93899234083703
100,0.6,1,0.4,53,10467,93.9669774154639
100,0.6,1,0.4,78,15260,93.9669774154639
100,0.6,3,0.4,59,18730,93.9669774154639
100,0.6,3,0.4,11,3697,43.04914782486377
100,0.6,3,0.4,60,18976,93.8012880053715
100,0.6,3,0.4,73,23134,93.93899234083703
100,0.6,3,0.4,57,18072,93.81358218921419
100,0.6,3,0.4,74,23349,93.9669774154639
100,0.6,3,0.4,61,19286,93.9669774154639
100,0.6,3,0.4,77,24618,93.9669774154639
100,0.6,3,0.4,81,25581,93.80817322214477
100,0.6,3,0.4,78,24909,93.80817322214477
100,0.6,5,0.4,55,23964,93.9458775576103
100,0.6,5,0.4,71,30969,93.9669774154639
100,0.6,5,0.4,85,37157,93.91789248298345
100,0.6,5,0.4,64,27910,93.9669774154639
100,0.6,5,0.4,52,22781,91.95493333392353
100,0.6,5,0.4,47,20534,93.9458775576103
100,0.6,5,0.4,61,26548,93.9669774154639
100,0.6,5,0.4,68,29675,92.24873363706153
100,0.6,5,0.4,55,23993,93.9669774154639
100,0.6,5,0.4,63,27567,93.9669774154639
100,0.8,1,0.4,67,14513,91.92907305536502
100,0.8,1,0.4,73,15895,93.9669774154639
100,0.8,1,0.4,48,10470,93.69709764763637
100,0.8,1,0.4,50,10875,93.82927307999837
100,0.8,1,0.4,34,7773,44.74768102647767
100,0.8,1,0.4,74,16070,93.9669774154639
100,0.8,1,0.4,57,12662,87.01309904621705
100,0.8,1,0.4,66,14401,93.9669774154639
100,0.8,1,0.4,73,15813,93.9669774154639
100,0.8,1,0.4,69,14875,93.9458775576103
100,0.8,3,0.4,71,23979,93.9669774154639
100,0.8,3,0.4,69,23199,93.9669774154639
100,0.8,3,0.4,49,16510,93.9669774154639
100,0.8,3,0.4,58,19551,93.9669774154639
100,0.8,3,0.4,70,23528,93.9669774154639
100,0.8,3,0.4,62,20896,93.9669774154639
100,0.8,3,0.4,62,20946,93.9669774154639
100,0.8,3,0.4,61,20545,93.9669774154639
100,0.8,3,0.4,75,25464,93.80673695111895
100,0.8,3,0.4,71,23916,93.69709764763637
100,0.8,5,0.4,77,35249,93.9669774154639
100,0.8,5,0.4,48,21955,91.56161125384773
100,0.8,5,0.4,68,31159,93.9669774154639
100,0.8,5,0.4,58,26574,93.9458775576103
100,0.8,5,0.4,68,31154,93.9669774154639
100,0.8,5,0.4,70,31955,93.91789248298345
100,0.8,5,0.4,81,37209,93.9669774154639
100,0.8,5,0.4,73,33286,93.9669774154639
100,0.8,5,0.4,64,29216,93.9669774154639
100,0.8,5,0.4,61,28022,93.82927307999837
